time,repetition,hip,ankle,knee,phase
3.809408187866211,1,8,1,1,s1
3.8436694145202637,1,8,1,1,s1
3.8912060260772705,1,8,1,1,s1
3.938086748123169,1,8,1,1,s1
3.9924027919769287,1,8,1,1,s1
4.0975117683410645,1,8,1,1,s1
4.151506423950195,1,7,1,1,s1
4.205472230911255,1,8,1,0,s1
4.2337846755981445,1,8,1,0,s1
4.3337180614471436,1,8,0,0,s1
4.369812965393066,1,8,0,0,s1
4.399569272994995,1,8,0,0,s1
4.478641033172607,1,8,0,0,s1
4.509703874588013,1,8,0,0,s1
4.539626359939575,1,8,1,0,s1
4.571213245391846,1,8,1,0,s1
4.647052764892578,1,8,2,1,s1
4.762707710266113,1,7,2,1,s1
4.819736003875732,1,7,2,1,s1
4.84675145149231,1,7,2,1,s1
4.876723766326904,1,7,2,1,s1
4.901257038116455,1,7,2,1,s1
4.926363706588745,1,7,2,1,s1
4.981788873672485,1,7,2,0,s1
5.056349039077759,1,7,2,0,s1
5.120044946670532,1,7,2,0,s1
5.160677194595337,1,7,2,0,s1
5.19024133682251,1,7,2,0,s1
5.221120119094849,1,7,2,0,s1
5.267126083374023,1,7,2,0,s1
5.294207334518433,1,7,2,0,s1
5.3294055461883545,1,7,2,0,s1
5.403775930404663,1,7,2,0,s1
5.508727312088013,1,7,2,0,s1
5.542599678039551,1,7,2,0,s1
5.579526662826538,1,7,2,0,s1
5.60502028465271,1,7,2,0,s1
5.6320905685424805,1,7,2,0,s1
5.69090461730957,1,7,2,0,s1
5.7158801555633545,1,7,2,0,s1
5.74140191078186,1,7,2,0,s1
5.767868995666504,1,7,2,0,s1
5.797190427780151,1,7,2,0,s1
5.842369318008423,1,7,2,0,s1
5.908365488052368,1,7,2,0,s1
5.992768287658691,1,7,2,0,s1
6.032434701919556,1,7,2,0,s1
6.060661554336548,1,7,2,0,s1
6.08506441116333,1,7,2,0,s1
6.1189188957214355,1,7,2,0,s1
6.183477878570557,1,7,2,0,s1
6.234976768493652,1,7,2,0,s1
6.296050071716309,1,7,2,0,s1
6.351806879043579,1,7,2,0,s1
6.393545866012573,1,7,2,0,s1
6.417021036148071,1,7,2,0,s1
6.449119567871094,1,7,2,0,s1
6.527653932571411,1,7,2,0,s1
6.599672555923462,1,7,2,0,s1
6.63889741897583,1,7,2,0,s1
6.750765085220337,1,7,2,0,s1
6.799949407577515,1,7,2,0,s1
6.8533034324646,1,7,2,0,s1
6.8902342319488525,1,7,2,0,s1
6.917760372161865,1,7,2,0,s1
6.943710088729858,1,7,2,0,s1
6.9805989265441895,1,7,2,0,s1
7.026990175247192,1,7,2,0,s1
7.067481994628906,1,7,2,0,s1
7.098582983016968,1,7,2,0,s1
7.122549295425415,1,7,2,0,s1
7.1486594676971436,1,7,1,0,s1
7.239044427871704,1,7,1,0,s1
7.280025243759155,1,7,1,0,s1
7.303675174713135,1,7,1,0,s1
7.327359914779663,1,7,1,0,s1
7.3509461879730225,1,7,1,0,s1
7.38629150390625,1,7,1,0,s1
7.45728874206543,1,7,2,0,s1
7.484963655471802,1,7,2,0,s1
7.537495136260986,1,7,2,0,s1
7.583737850189209,1,7,1,0,s1
7.667970180511475,1,7,1,0,s1
7.753489971160889,1,7,1,0,s1
7.800555944442749,1,7,1,0,s1
7.912059783935547,1,7,1,0,s1
7.985640525817871,1,7,2,0,s1
8.03061032295227,1,7,2,0,s1
8.07688570022583,1,7,2,0,s1
8.126782655715942,1,7,2,0,s1
8.193897485733032,1,7,2,0,s1
8.224743127822876,1,6,2,0,s1
8.25109052658081,1,6,2,0,s1
8.286802530288696,1,6,2,0,s1
8.331212759017944,1,5,2,0,s1
8.371482372283936,1,3,2,0,s1
8.3990159034729,1,1,3,2,s1
8.528138875961304,1,0,5,5,s1
8.578257083892822,1,4,20,19,s1
8.610130548477173,1,8,30,34,
8.63506293296814,1,13,33,40,s2
8.662530899047852,1,16,35,44,s2
8.73098611831665,1,18,37,47,s2
8.796470403671265,1,20,37,51,s2
8.83527398109436,1,23,42,60,s2
8.929988622665405,1,23,44,61,s2
9.047447919845581,1,24,44,63,s2
9.092632532119751,1,24,40,56,s2
9.117550373077393,1,24,38,54,s2
9.175074100494385,1,23,37,54,s2
9.20437216758728,1,22,34,50,s2
9.249950885772705,1,21,31,47,s2
9.285034656524658,1,18,21,33,
9.310067892074585,2,13,17,27,s1
9.334099054336548,2,9,13,24,s1
9.37387728691101,2,8,10,19,s1
9.502655744552612,2,5,8,17,s1
9.57118010520935,2,3,3,10,s1
9.604069471359253,2,0,0,6,s1
9.707167148590088,2,0,1,5,s1
9.750396966934204,2,0,5,8,s1
9.801424980163574,2,1,10,13,s1
9.835640668869019,2,2,16,18,s1
9.88123369216919,2,4,21,22,s1
9.946589946746826,2,11,33,40,s2
10.025165557861328,2,13,37,46,s2
10.06299090385437,2,18,41,58,s2
10.109095573425293,2,22,43,63,s2
10.133015155792236,2,23,43,66,
10.156927585601807,2,25,42,67,
10.186878681182861,2,27,42,69,
10.278495073318481,2,27,43,71,s3
10.34038257598877,2,27,44,71,s3
10.411159038543701,2,29,43,71,s3
10.43489670753479,2,28,41,66,
10.466394186019897,2,27,38,61,s2
10.50087594985962,2,26,36,56,s2
10.564942598342896,2,24,33,51,s2
10.731911659240723,2,19,22,33,
10.790038824081421,3,12,9,20,s1
10.831539630889893,3,9,6,15,s1
10.86006760597229,3,6,3,11,s1
10.889771699905396,3,4,1,10,s1
10.915663003921509,3,4,0,8,s1
10.942359685897827,3,4,0,8,s1
10.983356714248657,3,5,3,10,s1
11.012362718582153,3,7,14,18,s1
11.060940980911255,3,10,22,27,s1
11.10433578491211,3,11,27,33,
11.166922092437744,3,13,32,39,s2
11.227723598480225,3,19,37,55,s2
11.258541822433472,3,22,40,61,s2
11.292623043060303,3,24,42,65,s2
11.364591360092163,3,26,41,67,
11.404608964920044,3,28,44,74,s3
11.458146572113037,3,29,44,76,s3
11.562619686126709,3,32,44,76,s3
11.615165948867798,3,29,41,70,s3
11.747036695480347,3,31,38,70,s3
11.807231187820435,3,28,32,53,s2
11.877403974533081,4,20,18,31,s1
11.950911521911621,4,17,13,28,s1
12.088550090789795,4,12,5,15,s1
12.167054176330566,4,8,1,11,s1
12.205352306365967,4,6,6,15,s1
12.23200011253357,4,7,9,18,s1
12.295599937438965,4,7,11,20,s1
12.345245361328125,4,9,13,20,s1
12.37556505203247,4,15,30,43,s2
12.451069355010986,4,19,33,49,s2
12.47929859161377,4,21,35,55,s2
12.528710842132568,4,24,37,59,s2
12.566581010818481,4,27,42,69,
12.595187664031982,4,30,44,72,s3
12.630098104476929,4,30,45,72,s3
12.6594820022583,5,31,46,75,s3
12.705986261367798,5,32,46,75,s3
12.753089189529419,5,32,46,76,s3
12.846699237823486,5,31,44,71,s3
12.955806255340576,5,31,42,69,
12.989879369735718,5,29,35,53,s2
13.018237113952637,5,24,24,35,s2
13.104787588119507,4,21,18,31,s1
13.1924729347229,4,20,15,29,s1
13.253957271575928,4,15,5,16,s1
13.280136823654175,4,12,4,11,s1
13.3172287940979,4,11,1,9,s1
13.341760873794556,4,9,0,6,s1
13.37228536605835,4,9,0,7,s1
13.39630651473999,4,9,1,9,s1
13.440888404846191,4,9,4,12,s1
13.477637767791748,4,10,8,16,s1
13.508716106414795,4,12,13,21,s1
13.543170690536499,4,13,18,23,s1
13.656494379043579,4,14,23,29,s1
13.713757991790771,4,20,33,50,s2
13.745880603790283,4,24,42,69,
13.814687967300415,4,28,44,73,s3
13.847323656082153,5,30,46,77,s3
13.876232624053955,5,30,46,80,s3
13.900988578796387,5,30,47,85,s3
13.926071882247925,5,31,46,84,s3
13.94962763786316,5,31,44,81,s3
14.003572463989258,5,31,42,79,s3
14.051149845123291,5,31,41,76,s3
14.086737632751465,5,32,39,74,s3
14.127899169921875,5,30,38,71,s3
14.155042886734009,5,30,37,66,
14.184207677841187,5,26,29,52,s2
14.240571975708008,5,25,24,44,s2
14.278571605682373,5,24,22,41,s2
14.345817565917969,5,22,19,36,s2
14.448870420455933,4,15,5,20,s1
14.476466655731201,4,12,2,12,s1
14.504433393478394,4,7,0,6,s1
14.587700366973877,4,5,2,2,s1
14.69003415107727,4,4,2,1,s1
14.719135284423828,4,4,1,1,s1
14.78485918045044,4,3,0,2,s1
14.835335731506348,4,8,14,16,s1
14.884191036224365,4,10,20,22,s1
15.015710830688477,4,15,27,31,s1
15.061848402023315,4,20,37,52,s2
15.0945885181427,4,24,43,72,s3
15.132359504699707,4,28,44,76,s3
15.173749685287476,4,30,45,79,s3
15.287132978439331,5,31,46,81,s3
15.351940631866455,5,32,45,83,s3
15.430548667907715,5,34,43,79,s3
15.464176177978516,5,38,39,68,
15.503140687942505,5,35,38,61,s2
15.538346767425537,5,34,34,57,s2
15.568526029586792,5,28,24,39,s2
15.600630521774292,5,26,20,36,s2
15.630168676376343,4,24,15,30,s1
15.667840242385864,4,22,12,26,s1
15.69730257987976,4,19,8,21,s1
15.728255271911621,4,16,5,15,s1
15.773301839828491,4,13,3,10,s1
15.807258367538452,4,10,1,3,s1
15.840438604354858,4,7,2,1,s1
15.866389274597168,4,6,2,0,s1
15.904398918151855,4,6,2,0,s1
15.928423881530762,4,5,2,0,s1
15.955686092376709,4,6,1,2,s1
16.06893301010132,4,7,0,4,s1
16.14967942237854,4,11,14,21,s1
16.173901319503784,4,18,30,44,s2
16.197869062423706,4,22,36,51,s2
16.221668004989624,4,24,36,57,s2
16.247207641601562,4,26,37,62,s2
16.307615518569946,4,28,40,66,
16.357404947280884,4,29,40,70,s3
16.470449924468994,4,30,41,76,s3
16.52668809890747,5,30,49,86,s3
16.557737588882446,5,33,45,82,s3
16.585309982299805,5,33,43,79,s3
16.618557453155518,5,33,41,75,s3
16.662821054458618,5,32,41,73,s3
16.688864946365356,5,32,39,68,
16.714746236801147,5,33,37,63,s2
16.774839639663696,5,29,30,48,s2
16.8779079914093,5,29,26,40,s2
16.92385172843933,4,22,10,24,s1
16.95464563369751,4,20,7,20,s1
16.986310720443726,4,17,5,14,s1
17.04585552215576,4,13,2,8,s1
17.09482192993164,4,10,0,5,s1
17.135677576065063,4,8,0,2,s1
17.160187244415283,4,7,0,1,s1
17.184738159179688,4,6,0,0,s1
17.214017152786255,4,5,0,0,s1
17.2446391582489,4,6,0,2,s1
17.329516887664795,4,12,10,14,s1
17.418090343475342,4,15,17,22,s1
17.454973459243774,4,21,31,43,s2
17.4881751537323,4,23,34,51,s2
17.569098472595215,4,26,37,58,s2
17.59873676300049,4,28,40,79,s3
17.627427577972412,4,30,41,78,s3
17.775923252105713,4,31,45,81,s3
17.849513053894043,5,32,46,86,s3
17.875202894210815,5,32,41,75,s3
17.898892164230347,5,33,40,71,s3
17.922473907470703,5,33,37,71,s3
17.946840047836304,5,34,36,65,s2
18.017342805862427,5,34,35,60,s2
18.072503566741943,5,34,32,57,s2
18.098761796951294,5,28,22,38,s2
18.127525568008423,5,27,18,35,s2
18.159499645233154,4,25,13,30,s1
18.25290083885193,4,23,10,26,s1
18.315219163894653,4,17,2,13,s1
18.343438148498535,4,13,0,8,s1
18.39642858505249,4,11,0,3,s1
18.478009939193726,4,8,0,1,s1
18.511620044708252,4,7,2,0,s1
18.54417133331299,4,7,0,5,s1
18.601001739501953,4,9,7,12,s1
18.64712142944336,4,12,11,19,s1
18.69239330291748,4,13,18,26,s1
18.729271411895752,4,16,22,32,s1
18.782684564590454,4,20,32,54,s2
18.928415298461914,4,24,36,63,s2
18.96282148361206,4,27,39,85,s3
18.99335217475891,4,29,43,95,s3
19.023301601409912,4,30,42,90,s3
19.049296140670776,4,31,41,85,s3
19.080581188201904,4,31,40,81,s3
19.140244960784912,4,31,38,78,s3
19.236937046051025,4,32,36,60,s2
19.370730876922607,4,32,33,56,s2
19.408507823944092,4,26,23,36,s2
19.450228214263916,5,20,9,22,s1
19.498788595199585,5,16,5,16,s1
19.524718761444092,5,13,4,10,s1
19.570023775100708,5,11,2,6,s1
19.61810851097107,5,9,0,2,s1
19.659130334854126,5,7,1,0,s1
19.715384006500244,5,6,2,0,s1
19.761052131652832,5,6,1,0,s1
19.79560422897339,5,12,8,14,s1
19.827024459838867,5,14,13,20,s1
19.86598253250122,5,17,18,28,s1
19.911728382110596,5,19,24,35,s2
19.940242290496826,5,22,28,41,s2
19.969305992126465,5,25,37,63,s2
20.00046944618225,5,27,40,69,
20.040452241897583,5,29,42,71,s3
20.116915464401245,5,30,44,77,s3
20.169424533843994,6,31,49,90,s3
20.196393728256226,6,32,48,91,s3
20.258291006088257,6,33,47,87,s3
20.297751903533936,6,33,46,84,s3
20.33975100517273,6,40,42,70,s3
20.404600620269775,6,35,38,65,s2
20.458476066589355,6,34,36,61,s2
20.48598003387451,6,29,27,45,s2
20.51531410217285,6,28,24,40,s2
20.545939922332764,6,27,21,36,s2
20.5941219329834,6,25,18,33,
20.62595534324646,5,23,14,29,s1
20.661746501922607,5,20,11,24,s1
20.690792560577393,5,14,1,11,s1
20.813283681869507,5,11,1,5,s1
20.913522005081177,5,8,0,1,s1
20.942389488220215,5,8,3,7,s1
20.96696448326111,5,8,6,11,s1
20.992906093597412,5,8,8,14,s1
21.01644802093506,5,12,13,19,s1
21.043185472488403,5,14,18,24,s1
21.080347776412964,5,16,23,31,s1
21.127044200897217,5,19,28,39,s2
21.227515697479248,5,21,30,44,s2
21.307849168777466,5,24,38,66,
21.38966131210327,5,26,41,88,s3
21.46870994567871,5,28,42,91,s3
21.500714540481567,5,32,40,90,s3
21.531158447265625,5,33,39,85,s3
21.635626554489136,5,33,37,83,s3
21.726001501083374,5,33,35,67,
21.753520011901855,5,28,28,50,s2
21.778395652770996,5,25,26,43,s2
21.803720474243164,5,22,22,39,s2
21.851295232772827,5,20,19,35,s2
21.884398698806763,6,18,16,30,s1
21.91273832321167,6,12,5,13,s1
21.959831714630127,6,9,3,8,s1
22.014172077178955,6,7,1,6,s1
22.074228525161743,6,5,0,3,s1
22.180930852890015,6,4,1,0,s1
22.260616779327393,6,5,3,6,s1
22.30031681060791,6,7,7,14,s1
22.3257474899292,6,11,13,20,s1
22.355234384536743,6,14,16,26,s1
22.422993421554565,6,19,34,50,s2
22.461124420166016,6,22,39,59,s2
22.578027725219727,6,24,41,65,s2
22.632983684539795,7,27,46,82,s3
22.65803050994873,7,29,48,84,s3
22.6831693649292,7,30,47,90,s3
22.733675241470337,7,31,46,89,s3
22.785179138183594,7,33,42,79,s3
22.827728033065796,7,34,40,76,s3
22.864367961883545,7,34,38,75,s3
22.89079785346985,7,36,36,68,
22.971193552017212,7,36,33,64,s2
23.043896198272705,7,31,26,50,s2
23.07396674156189,6,27,14,31,s1
23.162108182907104,6,24,10,27,s1
23.210090160369873,6,18,1,15,s1
23.2385413646698,6,13,0,11,s1
23.2620747089386,6,9,0,7,s1
23.3005588054657,6,7,1,5,s1
23.455954790115356,6,6,3,2,s1
23.513914585113525,6,4,3,1,s1
23.540421962738037,6,7,0,7,s1
23.6489896774292,6,9,6,13,s1
23.696558952331543,6,16,25,37,s2
23.77441167831421,6,20,30,44,s2
23.807506799697876,6,24,39,69,
23.88187837600708,6,27,42,73,s3
23.91628646850586,6,27,42,77,s3
24.00383424758911,7,30,47,91,s3
24.03215265274048,7,31,45,93,s3
24.058984518051147,7,32,45,88,s3
24.101945877075195,7,32,44,86,s3
24.133644342422485,7,34,42,73,s3
24.159181594848633,7,35,38,67,
24.186580181121826,7,35,36,62,s2
24.213579416275024,7,34,34,60,s2
24.246692180633545,7,33,31,56,s2
24.287084579467773,7,31,29,53,s2
24.323364734649658,7,29,26,47,s2
24.35176968574524,7,26,16,33,
24.377597332000732,6,23,11,27,s1
24.46378183364868,6,19,8,23,s1
24.49336528778076,6,12,3,12,s1
24.53296732902527,6,10,2,8,s1
24.565946578979492,6,7,1,6,s1
24.59567952156067,6,5,0,5,s1
24.633070945739746,6,5,0,4,s1
24.67248272895813,6,3,0,4,s1
24.69792938232422,6,3,0,4,s1
24.72889256477356,6,3,0,5,s1
24.79485511779785,6,4,1,6,s1
24.83356285095215,6,10,15,22,s1
24.858091831207275,6,14,19,28,s1
24.883609771728516,6,17,26,37,s2
24.90903925895691,6,20,29,44,s2
24.940326929092407,6,23,30,48,s2
24.98575258255005,6,25,33,55,s2
25.043556928634644,6,26,36,61,s2
25.13830018043518,6,28,41,86,s3
25.18665862083435,7,32,41,98,
25.31576704978943,7,33,40,94,s3
25.344138860702515,7,35,39,77,s3
25.367735624313354,7,34,36,74,s3
25.40742254257202,7,37,35,67,
25.43956208229065,7,37,33,62,s2
25.485044956207275,7,35,32,58,s2
25.517513275146484,7,33,31,55,s2
25.5496826171875,7,25,20,36,s2
25.598691701889038,6,23,16,32,s1
25.672686338424683,6,22,13,28,s1
25.710259437561035,6,16,4,13,s1
25.74500346183777,6,13,2,7,s1
25.87340021133423,6,11,1,5,s1
25.940502166748047,6,9,0,4,s1
25.980892658233643,6,8,0,5,s1
26.01375126838684,6,8,3,7,s1
26.112728357315063,6,12,14,19,s1
26.23681092262268,6,15,22,29,s1
26.309805393218994,6,23,32,54,s2
26.334084272384644,6,27,42,83,s3
26.359090328216553,6,30,44,86,s3
26.401768684387207,7,31,46,90,s3
26.53276014328003,7,32,46,93,s3
26.67353081703186,7,33,43,84,s3
26.699774265289307,7,30,37,56,s2
26.723405838012695,7,30,34,50,s2
26.759779930114746,7,29,31,45,s2
26.8002610206604,7,26,27,40,s2
26.828179836273193,7,25,24,35,s2
26.856873512268066,6,23,19,30,s1
26.89803695678711,6,22,15,26,s1
26.94333505630493,6,19,11,21,s1
27.040741443634033,6,14,2,6,s1
27.095051050186157,6,12,0,2,s1
27.130221605300903,6,11,0,0,s1
27.15394377708435,6,9,1,1,s1
27.182182788848877,6,10,2,2,s1
27.24682879447937,6,10,5,6,s1
27.304141521453857,6,10,6,8,s1
27.410842657089233,6,14,19,25,s1
27.449689626693726,6,24,26,39,s2
27.509061098098755,6,27,28,42,s2
27.559741735458374,6,30,28,45,s2
27.588116884231567,6,35,29,52,s2
27.630309343338013,6,38,30,53,s2
27.668672561645508,6,42,30,53,s2
27.69657588005066,6,43,29,53,s2
27.747476816177368,6,45,28,53,s2
27.80612325668335,6,43,28,51,s2
27.90405249595642,6,42,26,50,s2
27.967676401138306,6,44,22,45,s2
27.997639656066895,6,44,20,41,s2
28.105430126190186,6,43,19,39,s2
28.144150733947754,6,36,15,33,
28.17609977722168,7,32,13,31,s1
28.203918933868408,7,31,12,30,s1
28.244781255722046,7,25,10,27,s1
28.321904182434082,7,21,8,25,s1
28.4267315864563,7,20,6,23,s1
28.45452618598938,7,18,6,19,s1
28.480576276779175,7,16,6,19,s1
28.54117774963379,7,14,6,18,s1
28.583146572113037,7,11,5,14,s1
28.62667942047119,7,9,3,11,s1
28.665597677230835,7,5,4,9,s1
28.70197081565857,7,3,4,8,s1
28.76388931274414,7,0,4,6,s1
28.810879707336426,7,0,4,6,s1
28.837761402130127,7,0,4,5,s1
28.87168836593628,7,2,5,3,s1
28.901352643966675,7,2,5,3,s1
28.942872524261475,7,2,5,4,s1
29.016749620437622,7,2,5,3,s1
29.151018142700195,7,2,5,4,s1
29.264919996261597,7,3,5,3,s1
29.29153823852539,7,5,6,4,s1
29.315026998519897,7,5,6,5,s1
29.339616775512695,7,6,6,5,s1
29.37070393562317,7,6,6,6,s1
29.439114332199097,7,7,6,6,s1
29.464000701904297,7,7,6,6,s1
29.49115800857544,7,7,6,6,s1
29.544023275375366,7,7,6,6,s1
29.573345184326172,7,7,7,6,s1
29.60014271736145,7,7,7,6,s1
29.642565965652466,7,7,7,6,s1
29.710063457489014,7,6,7,6,s1
29.74226212501526,7,7,7,6,s1
29.765859603881836,7,7,6,5,s1
29.789994955062866,7,7,6,5,s1
29.813708305358887,7,7,6,5,s1
29.83937668800354,7,7,6,5,s1
29.891000986099243,7,7,6,5,s1
30.006697416305542,7,7,6,5,s1
30.046457052230835,7,6,7,6,s1
30.084712028503418,7,7,7,5,s1
30.10826587677002,7,7,7,5,s1
30.1313054561615,7,7,7,5,s1
30.15590262413025,7,7,7,5,s1
30.182270765304565,7,7,7,5,s1
30.20766305923462,7,7,6,5,s1
30.232218027114868,7,6,6,6,s1
30.25858187675476,7,7,6,5,s1
30.284667015075684,7,7,6,5,s1
30.312729358673096,7,6,6,6,s1
30.340407848358154,7,6,6,6,s1
30.460050344467163,7,6,6,6,s1
30.492705821990967,7,5,6,7,s1
30.51822519302368,7,6,5,6,s1
30.541738986968994,7,7,4,5,s1
30.56774401664734,7,7,4,5,s1
30.627768993377686,7,8,4,6,s1
30.66297149658203,7,9,4,6,s1
30.70030403137207,7,9,4,5,s1
30.739112377166748,7,8,4,6,s1
30.770490407943726,7,8,4,6,s1
30.80758047103882,7,9,4,5,s1
30.833415985107422,7,8,4,5,s1
30.887146472930908,7,8,4,5,s1
30.938255786895752,7,7,4,5,s1
31.03588891029358,7,6,4,5,s1
31.063448429107666,7,6,4,4,s1
31.183165550231934,7,5,5,4,s1
31.29389238357544,7,5,5,4,s1
31.3606436252594,7,5,5,4,s1
31.3862886428833,7,5,5,4,s1
31.438557147979736,7,5,5,4,s1
31.539004802703857,7,5,5,4,s1
31.630955696105957,7,5,5,4,s1
31.67116689682007,7,5,5,4,s1
31.695496559143066,7,5,5,4,s1
31.72352933883667,7,5,5,4,s1
31.775734901428223,7,5,5,3,s1
31.82597279548645,7,5,5,3,s1
31.855583667755127,7,5,5,3,s1
31.899205207824707,7,5,5,3,s1
31.98133945465088,7,6,5,2,s1
32.041229248046875,7,6,5,2,s1
32.104560136795044,7,6,5,2,s1
32.22067832946777,7,6,5,2,s1
32.25499892234802,7,6,5,2,s1
32.309983253479004,7,6,5,2,s1
32.359323263168335,7,6,5,2,s1
32.39000082015991,7,6,5,3,s1
32.50640916824341,7,6,5,3,s1
32.55819129943848,7,7,5,4,s1
32.61916399002075,7,7,6,6,s1
32.723875761032104,7,6,6,6,s1
32.78812646865845,7,7,7,6,s1
32.81692934036255,7,7,7,6,s1
32.842267990112305,7,7,7,7,s1
32.91249084472656,7,7,6,7,s1
33.02735877037048,7,7,6,7,s1
33.08924913406372,7,6,6,8,s1
33.11349081993103,7,6,6,8,s1
33.13783264160156,7,6,6,8,s1
33.16295623779297,7,6,6,8,s1
33.20077610015869,7,6,7,8,s1
33.259105920791626,7,7,7,7,s1
33.294023752212524,7,7,7,7,s1
33.32085943222046,7,7,7,7,s1
33.362544775009155,7,7,7,7,s1
33.459876537323,7,6,7,7,s1
33.5919451713562,7,6,7,8,s1
33.63611316680908,7,7,7,7,s1
33.660749673843384,7,7,7,7,s1
33.69480276107788,7,7,7,7,s1
33.723783016204834,7,7,7,7,s1
33.80104923248291,7,7,6,7,s1
33.82995676994324,7,7,6,7,s1
33.9314603805542,7,7,7,7,s1
33.98549485206604,7,7,7,7,s1
34.0268669128418,7,7,7,7,s1
34.06925892829895,7,8,6,7,s1
34.09732174873352,7,7,6,8,s1
34.13965320587158,7,8,6,8,s1
34.18310880661011,7,7,6,9,s1
34.20737600326538,7,8,8,12,s1
34.231703996658325,7,8,8,12,s1
34.31824350357056,7,8,8,12,s1
34.385090351104736,7,8,8,12,s1
34.41821026802063,7,8,8,12,s1
34.452481508255005,7,7,7,11,s1
34.4773268699646,7,7,7,11,s1
34.50192666053772,7,7,7,11,s1
34.52592992782593,7,7,7,11,s1
34.5539710521698,7,7,7,11,s1
34.59231376647949,7,7,7,11,s1
34.682111501693726,7,7,7,11,s1
34.82142925262451,7,7,7,10,s1
34.89270377159119,7,7,7,10,s1
34.918426752090454,7,8,6,8,s1
34.94284391403198,7,8,6,8,s1
34.98955583572388,7,7,6,8,s1
35.044320583343506,7,7,6,8,s1
35.06987547874451,7,7,6,8,s1
35.09588289260864,7,8,6,8,s1
35.12933135032654,7,9,6,8,s1
35.17960476875305,7,2,5,3,s1
35.258015394210815,7,10,22,24,s1
35.29465079307556,7,6,19,21,s1
35.32050538063049,7,5,19,20,s1
35.370753049850464,7,4,22,19,s1
35.42663812637329,7,3,21,17,s1
35.48739194869995,7,0,20,21,s1
35.6351273059845,7,1,14,22,s1
35.67770838737488,7,6,4,16,s1
35.78922414779663,7,6,2,15,s1
35.81804084777832,7,5,3,11,s1
35.85409069061279,7,5,2,10,s1
35.89182996749878,7,2,7,5,s1
35.953890562057495,7,2,6,4,s1
35.99885702133179,7,7,0,2,s1
36.04405069351196,7,7,0,2,s1
