time,repetition,hip,ankle,knee,phase
10.526676654815674,2,0,3,11,s1
10.624662637710571,2,0,4,12,s1
10.692167043685913,2,1,6,14,s1
10.718239784240723,2,5,14,27,s1
10.750048637390137,2,8,17,36,s2
10.79400086402893,2,11,21,40,s2
10.837664365768433,2,14,24,44,s2
10.872694969177246,2,19,26,57,s2
10.921924591064453,2,23,27,64,s2
10.956952571868896,2,25,26,69,
10.994234085083008,2,27,27,73,s3
11.01901912689209,2,28,27,76,s3
11.044367790222168,2,29,28,80,s3
11.071770906448364,2,30,29,83,s3
11.148317098617554,2,30,30,85,s3
11.176945447921753,2,31,32,89,s3
11.230301141738892,2,31,34,87,s3
11.277212619781494,2,32,33,85,s3
11.340350151062012,2,30,33,83,s3
11.388315677642822,2,32,33,72,s3
11.47109603881836,2,33,32,67,
11.517475366592407,2,28,29,53,s2
11.544334888458252,2,28,26,48,s2
11.581924676895142,2,27,24,44,s2
11.638875484466553,2,20,14,33,
11.681492805480957,3,14,11,28,s1
11.761200428009033,3,11,8,23,s1
11.79328989982605,3,5,7,17,s1
11.820892333984375,3,3,7,15,s1
11.853250503540039,3,1,7,12,s1
11.88789415359497,3,0,7,12,s1
11.944105625152588,3,0,7,12,s1
12.03082823753357,3,0,7,13,s1
12.076862096786499,3,1,7,15,s1
12.165701627731323,3,2,8,17,s1
12.202667713165283,3,8,16,33,
12.232570886611938,3,13,20,41,s2
12.25983190536499,3,17,22,46,s2
12.308332681655884,3,20,23,50,s2
12.345438003540039,3,21,24,55,s2
12.384176254272461,3,26,26,74,s3
12.411065340042114,3,29,26,77,s3
12.467325448989868,3,30,27,79,s3
12.522470712661743,3,31,28,83,s3
12.563411712646484,3,32,31,86,s3
12.624146938323975,3,32,32,85,s3
12.706194400787354,3,32,33,84,s3
12.751606464385986,3,31,32,79,s3
12.78770112991333,3,30,31,78,s3
12.815286874771118,3,32,32,71,s3
12.851292848587036,3,31,30,67,
12.964536666870117,3,28,28,50,s2
13.04759168624878,3,23,19,35,s2
13.112011194229126,4,9,8,17,s1
13.137002229690552,4,5,6,13,s1
13.162837743759155,4,3,5,11,s1
13.198466300964355,4,2,5,10,s1
13.241768836975098,4,2,5,11,s1
13.351803064346313,4,2,6,10,s1
13.417351484298706,4,2,7,12,s1
13.443629026412964,4,4,8,14,s1
13.507608890533447,4,4,9,16,s1
13.597549438476562,4,9,17,30,s1
13.624740362167358,4,12,22,37,s2
13.652791500091553,4,18,25,54,s2
13.744800567626953,4,21,27,60,s2
13.810210466384888,4,24,28,64,s2
13.852431058883667,4,27,28,79,s3
13.890062808990479,4,29,29,80,s3
13.917168855667114,4,30,31,80,s3
13.94809603691101,4,31,31,81,s3
13.98154592514038,4,30,32,80,s3
14.014805793762207,4,31,31,79,s3
14.058740615844727,4,30,31,78,s3
14.140369176864624,4,30,31,75,s3
14.243703365325928,4,32,30,60,s2
14.27096176147461,4,28,23,44,s2
14.295892715454102,4,27,20,41,s2
14.323948860168457,4,26,17,38,s2
14.410955667495728,4,25,16,36,s2
14.43624997138977,5,7,7,16,s1
14.466620683670044,5,6,6,14,s1
14.501134634017944,5,4,6,12,s1
14.525654554367065,5,4,6,12,s1
14.549312591552734,5,2,6,11,s1
14.57756233215332,5,2,6,11,s1
14.659912109375,5,2,6,11,s1
14.685902833938599,5,3,7,12,s1
14.711707353591919,5,4,8,13,s1
14.741322040557861,5,4,8,15,s1
14.772730827331543,5,5,11,19,s1
14.810795545578003,5,7,13,23,s1
14.927542686462402,5,10,17,29,s1
15.04528021812439,5,15,23,42,s2
15.091121912002563,5,21,28,60,s2
15.11553692817688,5,25,28,76,s3
15.152705669403076,5,28,28,77,s3
15.183735132217407,5,30,28,79,s3
15.210290431976318,5,30,28,79,s3
15.236782312393188,5,30,28,78,s3
15.303346872329712,5,30,28,78,s3
15.335221767425537,5,30,27,74,s3
15.364267826080322,5,29,27,72,s3
15.40332555770874,5,30,26,67,
15.434848308563232,5,30,26,59,s2
15.466488122940063,5,28,25,56,s2
15.503306150436401,5,27,23,50,s2
15.547261476516724,5,29,20,47,s2
15.596380233764648,5,25,16,39,s2
15.632148504257202,5,21,13,35,s2
15.667112827301025,6,18,10,32,s1
15.7772696018219,6,16,8,29,s1
15.880871534347534,6,12,5,22,s1
15.934321403503418,6,7,6,17,s1
15.960771083831787,6,6,5,15,s1
16.066170930862427,6,5,5,14,s1
16.093754053115845,6,4,6,15,s1
16.127500534057617,6,5,6,16,s1
16.153011560440063,6,5,7,18,s1
16.177047967910767,6,5,8,19,s1
16.203855514526367,6,8,16,30,s1
16.242060661315918,6,10,21,37,s2
16.29470658302307,6,14,24,42,s2
16.367592096328735,6,17,25,47,s2
16.451457262039185,6,20,28,64,s2
16.55761694908142,6,24,29,69,
16.64607310295105,6,29,28,79,s3
16.7151780128479,6,32,29,84,s3
16.76087260246277,6,31,31,82,s3
16.79286813735962,6,31,30,76,s3
16.817145347595215,6,30,30,72,s3
16.844367027282715,6,29,29,69,
16.875885486602783,6,29,28,68,
16.91436767578125,6,29,28,63,s2
16.947715520858765,6,29,28,56,s2
16.99266290664673,6,29,27,53,s2
17.09186625480652,6,26,21,43,s2
17.15525197982788,6,22,19,38,s2
17.180782556533813,7,18,12,29,s1
17.24356722831726,7,15,8,26,s1
17.287723541259766,7,14,8,23,s1
17.361338138580322,7,9,8,18,s1
17.443558931350708,7,6,8,14,s1
17.492573976516724,7,4,7,14,s1
17.59949803352356,7,3,7,14,s1
17.629576444625854,7,4,8,15,s1
17.66147804260254,7,5,12,19,s1
17.708744525909424,7,6,15,22,s1
17.739715814590454,7,11,20,35,s2
17.764878273010254,7,15,24,43,s2
17.788424968719482,7,20,25,48,s2
17.815664529800415,7,21,25,53,s2
17.85535454750061,7,23,27,57,s2
17.958909273147583,7,24,28,61,s2
18.061490535736084,7,28,28,73,s3
18.109659910202026,7,31,30,78,s3
18.134095668792725,7,33,32,78,s3
18.159785985946655,7,31,32,76,s3
18.184810400009155,7,32,33,76,s3
18.221020221710205,7,31,33,74,s3
18.252272129058838,7,31,33,73,s3
18.284632682800293,7,31,32,63,s2
18.310200929641724,7,30,29,57,s2
18.33626103401184,7,30,28,53,s2
18.36857557296753,7,30,26,49,s2
18.392724990844727,7,29,24,46,s2
18.41757845878601,7,28,20,43,s2
18.44313907623291,7,27,19,41,s2
18.475144624710083,7,24,17,40,s2
18.528839349746704,7,21,15,36,s2
18.55449891090393,8,20,13,32,s1
18.580445528030396,8,18,12,30,s1
18.612138748168945,8,16,10,28,s1
18.645734310150146,8,15,9,25,s1
18.67464280128479,8,10,7,18,s1
18.73874855041504,8,8,5,14,s1
18.814242124557495,8,5,4,13,s1
18.898637294769287,8,2,5,11,s1
18.97479796409607,8,2,6,10,s1
18.999526023864746,8,2,10,13,s1
19.026030778884888,8,3,12,17,s1
19.126757860183716,8,2,15,20,s1
19.17378807067871,8,7,22,36,s2
19.20522427558899,8,10,26,44,s2
19.23022747039795,8,14,28,50,s2
19.284932851791382,8,16,28,54,s2
19.334410429000854,8,19,28,61,s2
19.373111248016357,8,24,29,78,s3
19.41133999824524,8,27,29,80,s3
19.519606351852417,8,29,29,81,s3
19.569714307785034,8,29,30,79,s3
19.65087366104126,8,29,30,78,s3
19.706266164779663,8,26,30,78,s3
19.734369039535522,8,28,29,68,
19.853357076644897,8,29,28,59,s2
19.982158184051514,8,26,21,45,s2
20.01791739463806,8,22,15,35,s2
20.043779373168945,9,14,9,27,s1
20.07145881652832,9,12,7,24,s1
20.097413063049316,9,9,8,19,s1
20.127012014389038,9,8,7,18,s1
20.15583610534668,9,6,6,16,s1
20.183014631271362,9,4,5,15,s1
20.21539878845215,9,3,5,13,s1
20.242027759552002,9,2,5,13,s1
20.2676420211792,9,2,5,14,s1
20.292120695114136,9,2,5,14,s1
20.31756091117859,9,3,6,13,s1
20.344125032424927,9,4,6,15,s1
20.382197380065918,9,4,7,15,s1
20.436737537384033,9,5,7,16,s1
20.490220308303833,9,7,8,19,s1
20.52216148376465,9,7,10,21,s1
20.565840482711792,9,9,15,26,s1
20.594928979873657,9,16,20,42,s2
20.623509168624878,9,20,22,50,s2
20.6824734210968,9,23,24,53,s2
20.745319843292236,9,23,25,57,s2
20.79611611366272,9,28,26,72,s3
20.83622670173645,9,31,26,75,s3
20.863914012908936,9,32,26,78,s3
20.89116644859314,9,34,28,80,s3
20.942987203598022,9,34,28,82,s3
20.980473041534424,9,35,28,84,s3
21.005016326904297,9,35,29,81,s3
21.034656524658203,9,34,29,79,s3
21.08319878578186,9,34,29,77,s3
21.152902603149414,9,32,29,76,s3
21.179105281829834,9,34,28,61,s2
21.223063707351685,9,31,27,57,s2
21.26073908805847,9,30,25,51,s2
21.32952857017517,9,29,22,45,s2
21.440528869628906,9,25,17,37,s2
21.52798104286194,10,17,11,28,s1
21.55510449409485,10,13,9,26,s1
21.583613872528076,10,12,10,23,s1
21.671314239501953,10,8,10,19,s1
21.768548250198364,10,6,9,17,s1
21.810031175613403,10,3,8,16,s1
21.938930988311768,10,4,8,15,s1
22.03018617630005,10,5,9,18,s1
22.05588674545288,10,8,13,24,s1
22.110409021377563,10,18,19,43,s2
22.163325548171997,10,20,22,49,s2
22.2157986164093,10,22,22,53,s2
22.26542830467224,10,24,23,58,s2
22.303456783294678,10,29,26,74,s3
22.406702518463135,10,31,26,77,s3
22.464207410812378,10,34,27,84,s3
22.49778723716736,10,35,27,86,s3
22.524611234664917,10,35,27,84,s3
22.626007556915283,10,36,27,83,s3
22.655646324157715,10,36,27,78,s3
22.6903977394104,10,34,27,77,s3
22.76918387413025,10,36,26,72,s3
22.816874742507935,10,31,23,57,s2
22.85112166404724,10,30,21,52,s2
22.87863850593567,10,30,21,48,s2
22.950977325439453,10,27,18,43,s2
22.983577251434326,10,20,16,35,s2
23.01716899871826,11,16,11,31,s1
23.052070140838623,11,14,10,28,s1
23.084431648254395,11,11,10,24,s1
23.118055820465088,11,9,9,23,s1
23.148486852645874,11,7,8,21,s1
23.25473427772522,11,4,7,15,s1
23.293027639389038,11,2,8,14,s1
23.317854166030884,11,0,7,13,s1
23.34743642807007,11,1,7,14,s1
23.468242168426514,11,1,8,14,s1
23.498735666275024,11,2,9,15,s1
23.603445291519165,11,5,11,18,s1
23.673717260360718,11,11,19,35,s2
23.70585799217224,11,16,21,42,s2
23.780065536499023,11,21,23,45,s2
23.810110569000244,11,24,25,59,s2
23.87042212486267,11,28,26,66,
23.911434173583984,11,28,26,70,s3
23.959325075149536,11,33,28,79,s3
24.01323914527893,11,34,29,80,s3
24.11843752861023,11,34,29,81,s3
24.162424087524414,11,35,29,80,s3
24.20955991744995,11,34,28,74,s3
24.248488664627075,11,32,28,73,s3
24.341311931610107,11,33,28,68,
24.39209532737732,11,32,24,53,s2
24.435826539993286,11,34,23,48,s2
24.469828128814697,11,34,20,41,s2
24.526830434799194,11,33,19,40,s2
24.730448961257935,12,14,11,27,s1
24.771753549575806,12,8,9,20,s1
24.803906440734863,12,5,8,17,s1
24.8339684009552,12,4,8,15,s1
24.867090702056885,12,2,8,14,s1
24.891613960266113,12,2,9,13,s1
24.9187650680542,12,3,8,14,s1
24.962021827697754,12,3,8,14,s1
24.997779369354248,12,3,9,15,s1
25.052736282348633,12,5,11,19,s1
25.08341383934021,12,7,14,23,s1
25.193187952041626,12,15,20,37,s2
25.31085181236267,12,18,22,44,s2
25.33871603012085,12,23,25,59,s2
25.382668256759644,12,29,26,77,s3
25.475149631500244,12,32,25,78,s3
25.523822784423828,12,36,25,83,s3
25.600549459457397,12,37,26,79,s3
25.643948316574097,12,36,25,74,s3
25.685821294784546,12,36,24,70,s3
25.717182636260986,12,34,24,68,
25.74975061416626,12,35,24,65,s2
25.784520864486694,12,34,23,60,s2
25.818745374679565,12,31,18,48,s2
25.918439865112305,12,34,17,46,s2
25.965052127838135,12,30,15,40,s2
26.07365107536316,13,23,11,31,s1
26.103209733963013,13,9,3,13,s1
26.1672945022583,13,5,0,6,s1
26.218106746673584,13,2,1,2,s1
26.26013994216919,13,0,0,3,s1
26.293818473815918,13,2,2,7,s1
26.341043710708618,13,2,2,7,s1
26.440963983535767,13,4,6,13,s1
26.495586156845093,13,7,16,28,s1
26.522161960601807,13,11,20,34,
26.54914093017578,13,15,23,41,s2
26.583062648773193,13,20,24,46,s2
26.609966278076172,13,23,25,62,s2
26.651722192764282,13,27,27,68,
26.720603227615356,13,28,26,70,s3
26.853509426116943,13,30,26,72,s3
26.91316294670105,13,33,26,68,
26.97213864326477,13,33,26,66,
27.08093762397766,13,35,25,59,s2
27.197613954544067,13,30,21,45,s2
27.225384950637817,13,25,18,34,
27.34413480758667,14,21,14,32,s1
27.37596344947815,14,15,9,26,s1
27.41671919822693,14,9,9,19,s1
27.444811820983887,14,1,5,11,s1
27.479791402816772,14,1,5,11,s1
27.56877613067627,14,1,6,9,s1
27.595349073410034,14,0,8,13,s1
27.665040016174316,14,0,10,15,s1
27.780187845230103,14,3,16,22,s1
27.81818127632141,14,13,20,39,s2
27.869611978530884,14,16,23,48,s2
27.895164489746094,14,19,26,53,s2
27.940672636032104,14,20,25,57,s2
27.992884397506714,14,22,25,61,s2
28.095641136169434,14,29,26,75,s3
28.128415822982788,14,33,26,75,s3
28.159497022628784,14,35,26,72,s3
28.266508102416992,14,35,26,69,
28.3333683013916,14,34,26,63,s2
28.36375856399536,14,34,25,58,s2
28.391642093658447,14,35,24,54,s2
28.422436237335205,14,34,22,44,s2
28.45060706138611,14,36,20,40,s2
28.503578662872314,14,31,17,37,s2
28.537019729614258,14,28,17,36,s2
28.596598625183105,14,24,16,34,
28.695136070251465,15,17,11,27,s1
28.729935884475708,15,1,7,12,s1
28.75714111328125,15,1,7,10,s1
28.792357921600342,15,1,7,9,s1
28.81985592842102,15,0,10,12,s1
28.850748538970947,15,0,11,13,s1
28.879759311676025,15,2,12,17,s1
28.972366333007812,15,3,14,22,s1
29.05434799194336,15,10,19,37,s2
29.105926990509033,15,15,23,44,s2
29.14491081237793,15,20,28,60,s2
29.171255350112915,15,24,26,66,
29.196196794509888,15,26,26,70,s3
29.22971796989441,15,28,26,73,s3
29.38320541381836,15,31,26,76,s3
29.493982553482056,15,35,26,81,s3
29.52099919319153,15,34,27,76,s3
29.54925513267517,15,34,26,73,s3
29.57477831840515,15,34,26,70,s3
29.60095739364624,15,31,24,55,s2
29.684691667556763,15,31,23,48,s2
29.744866847991943,15,30,22,43,s2
29.81925344467163,15,28,19,41,s2
29.845282077789307,16,21,11,29,s1
29.904977560043335,16,15,4,21,s1
30.04319667816162,16,11,4,15,s1
30.132965087890625,16,7,3,11,s1
30.15836811065674,16,5,5,13,s1
30.18351984024048,16,4,6,13,s1
30.20903182029724,16,4,7,15,s1
30.24844455718994,16,5,10,18,s1
30.27860999107361,16,6,14,21,s1
30.324222087860107,16,7,18,26,s1
30.378278493881226,16,9,19,30,s1
30.424087285995483,16,17,24,50,s2
30.551443099975586,16,20,26,56,s2
30.61711573600769,16,25,27,72,s3
30.644896507263184,16,31,28,76,s3
30.68810510635376,16,32,27,74,s3
30.71430730819702,16,34,27,71,s3
30.74709391593933,16,34,27,70,s3
30.776719331741333,16,33,26,68,
30.888358116149902,16,33,26,66,
30.943073272705078,16,34,24,54,s2
30.968406200408936,16,33,23,48,s2
30.993240356445312,16,31,19,39,s2
31.12342667579651,17,17,13,28,s1
31.169543981552124,17,10,9,19,s1
31.223114728927612,17,8,7,16,s1
31.302217960357666,17,4,6,10,s1
31.330151557922363,17,3,5,6,s1
31.36699891090393,17,2,5,6,s1
31.433069467544556,17,1,5,6,s1
31.49520778656006,17,2,5,7,s1
31.538305282592773,17,4,5,8,s1
31.57487177848816,17,8,12,22,s1
31.59893226623535,17,11,16,28,s1
31.627659797668457,17,13,19,33,
31.70900297164917,17,17,22,38,s2
31.73853588104248,17,20,23,42,s2
31.768412113189697,17,23,26,55,s2
31.871180772781372,17,26,26,62,s2
31.925522804260254,17,30,27,74,s3
31.965809106826782,17,31,27,74,s3
32.01494002342224,17,33,28,74,s3
32.04988074302673,17,33,28,73,s3
32.144806146621704,17,33,29,69,
32.29294300079346,17,33,29,67,
32.364054679870605,17,30,21,47,s2
32.39783811569214,17,31,20,42,s2
32.42590284347534,17,28,17,38,s2
32.45233225822449,17,26,15,33,
32.52902936935425,18,23,12,32,s1
32.6097993850708,18,19,5,20,s1
32.684191942214966,18,13,1,15,s1
32.712886571884155,18,9,1,10,s1
32.748594760894775,18,7,1,6,s1
32.835216760635376,18,5,0,3,s1
32.88308930397034,18,4,1,5,s1
32.98021674156189,18,4,4,8,s1
33.02664518356323,18,5,9,13,s1
33.056854486465454,18,7,16,24,s1
33.09991002082825,18,9,20,30,s1
33.25999212265015,18,12,22,36,s2
33.31084132194519,18,19,24,51,s2
33.353570222854614,18,27,25,66,
33.516040563583374,18,30,25,72,s3
33.563278675079346,18,33,24,76,s3
33.59921193122864,18,34,24,70,s3
33.6874897480011,18,35,25,68,
33.71607947349548,18,35,25,65,s2
33.754069805145264,18,35,21,50,s2
33.78120970726013,18,34,20,44,s2
33.825068950653076,18,33,18,34,
33.8679096698761,19,31,17,30,s1
33.914143800735474,19,29,16,32,s1
33.94130277633667,19,22,11,25,s1
34.05368733406067,19,20,8,23,s1
34.084118366241455,19,15,4,16,s1
34.12774872779846,19,12,4,10,s1
34.15544271469116,19,9,2,8,s1
34.18291091918945,19,7,3,7,s1
34.23457717895508,19,5,3,6,s1
34.26049995422363,19,4,4,7,s1
34.29766368865967,19,4,4,8,s1
34.346288442611694,19,5,5,9,s1
34.37666392326355,19,5,6,11,s1
34.44129800796509,19,7,8,13,s1
34.55475974082947,19,11,16,28,s1
34.6520733833313,19,19,24,50,s2
34.79066562652588,19,23,29,63,s2
34.832417011260986,19,27,30,75,s3
34.86201739311218,19,27,30,76,s3
34.998112201690674,19,29,30,75,s3
35.091047525405884,19,29,29,70,s3
35.118425369262695,19,29,29,60,s2
35.22360181808472,19,30,28,56,s2
35.278414726257324,19,28,22,43,s2
35.30609726905823,19,28,17,40,s2
35.33258819580078,19,24,14,36,s2
35.367661237716675,19,23,13,34,
35.43647480010986,20,22,10,31,s1
35.470940351486206,20,9,1,9,s1
35.501962423324585,20,7,0,5,s1
35.55027103424072,20,5,0,4,s1
35.58803868293762,20,4,0,5,s1
35.61489129066467,20,3,0,4,s1
35.64008092880249,20,1,1,1,s1
35.66590738296509,20,0,1,0,s1
35.69680738449097,20,0,1,0,s1
35.76075625419617,20,0,1,0,s1
35.814565896987915,20,1,2,2,s1
35.839539766311646,20,1,1,2,s1
35.86505460739136,20,1,0,3,s1
35.89385509490967,20,1,0,3,s1
35.93574857711792,20,1,0,3,s1
35.98758864402771,20,1,1,2,s1
36.04763174057007,20,1,0,2,s1
36.11915731430054,20,1,2,0,s1
36.14644241333008,20,1,3,0,s1
36.18607568740845,20,1,4,1,s1
36.239317893981934,20,1,4,2,s1
36.274282693862915,20,1,5,3,s1
36.30575394630432,20,1,5,4,s1
36.346320152282715,20,0,4,4,s1
36.46802806854248,20,0,4,4,s1
