time,repetition,hip,ankle,knee,phase
23.184661865234375,6,4,2,4,s1
23.277594327926636,6,5,10,18,s1
23.304495096206665,6,10,25,41,s2
23.331321477890015,6,13,30,49,s2
23.361066818237305,6,14,31,53,s2
23.400688409805298,6,16,35,60,s2
23.426398754119873,6,17,36,66,
23.467399835586548,6,20,40,79,s3
23.511122941970825,6,22,40,83,s3
23.637075901031494,6,23,42,84,s3
23.70712113380432,6,25,41,88,s3
23.751620531082153,6,24,41,88,s3
23.782365798950195,6,24,38,81,s3
23.811397314071655,6,26,37,78,s3
23.83853769302368,6,27,37,76,s3
23.864930391311646,6,26,35,71,s3
23.920366525650024,6,26,33,65,s2
24.045550107955933,6,22,23,49,s2
24.08536171913147,7,15,4,23,s1
24.131772994995117,7,14,1,20,s1
24.17328405380249,7,12,0,15,s1
24.216490983963013,7,8,5,7,s1
24.24577522277832,7,7,5,5,s1
24.35795021057129,7,5,4,4,s1
24.387651443481445,7,4,5,2,s1
24.415108919143677,7,4,5,2,s1
24.443670749664307,7,4,4,3,s1
24.481963634490967,7,4,4,3,s1
24.524182558059692,7,4,2,4,s1
24.559768199920654,7,7,7,15,s1
24.589903354644775,7,8,14,23,s1
24.61590600013733,7,11,17,28,s1
24.699422359466553,7,13,24,41,s2
24.73378038406372,7,17,33,58,s2
24.761244773864746,7,18,36,64,s2
24.789589166641235,7,19,39,68,
24.94016146659851,7,20,41,72,s3
25.024635076522827,7,25,40,87,s3
25.05125665664673,7,26,42,88,s3
25.079193592071533,7,27,42,86,s3
25.117795705795288,7,26,42,86,s3
25.159790515899658,7,27,41,77,s3
25.21520709991455,7,27,40,74,s3
25.327941179275513,7,27,37,69,
25.447211503982544,7,25,28,53,s2
25.508482694625854,8,20,12,31,s1
25.535979509353638,8,13,0,13,s1
25.591744422912598,8,11,2,8,s1
25.729522705078125,8,8,2,5,s1
25.80938482284546,8,5,3,2,s1
25.843528747558594,8,5,1,2,s1
25.869807958602905,8,5,0,2,s1
25.90210509300232,8,5,0,3,s1
25.9338481426239,8,5,1,4,s1
25.97166919708252,8,7,8,13,s1
26.034206867218018,8,7,10,15,s1
26.073433876037598,8,11,24,35,s2
26.130250215530396,8,14,29,44,s2
26.20392370223999,8,15,33,49,s2
26.319734811782837,8,21,40,75,s3
26.35007929801941,8,24,42,82,s3
26.385010957717896,8,25,42,84,s3
26.413984060287476,8,28,42,85,s3
26.441481113433838,8,28,42,86,s3
26.475090742111206,8,28,41,86,s3
26.528125286102295,8,28,41,86,s3
26.65678596496582,8,27,40,81,s3
26.732974767684937,8,28,37,67,
26.760220289230347,8,25,28,52,s2
26.821351766586304,8,23,22,43,s2
26.874035120010376,8,21,18,40,s2
26.900904655456543,9,16,2,18,s1
26.928919076919556,9,13,1,12,s1
26.961931943893433,9,12,3,8,s1
27.094175815582275,9,9,4,4,s1
27.211970567703247,9,7,3,2,s1
27.237951040267944,9,5,2,0,s1
27.263349771499634,9,5,1,0,s1
27.32904887199402,9,5,0,0,s1
27.390650033950806,9,5,0,0,s1
27.4186532497406,9,5,1,3,s1
27.458637475967407,9,6,7,11,s1
27.493709564208984,9,7,13,16,s1
27.597513914108276,9,10,19,26,s1
27.6492338180542,9,14,30,44,s2
27.675549507141113,9,19,40,65,s2
27.70615863800049,9,21,41,71,s3
27.75754404067993,9,22,43,76,s3
27.79205322265625,9,24,44,77,s3
27.873682022094727,9,26,45,84,s3
27.901301622390747,10,27,46,86,s3
27.927136421203613,10,27,46,86,s3
27.952102184295654,10,27,45,86,s3
27.98457622528076,10,28,43,87,s3
28.064181566238403,10,28,42,85,s3
28.08974575996399,10,29,41,84,s3
28.13550043106079,10,30,41,83,s3
28.214884519577026,10,30,32,66,
28.25310230255127,10,28,24,53,s2
28.30261540412903,10,26,22,46,s2
28.340534210205078,10,25,20,44,s2
28.385042667388916,10,24,17,39,s2
28.415620803833008,10,21,12,35,s2
28.48359704017639,9,19,8,29,s1
28.581242561340332,9,14,2,12,s1
28.624723196029663,9,9,4,5,s1
28.65683603286743,9,7,3,4,s1
28.7083740234375,9,6,2,4,s1
28.747404098510742,9,5,3,2,s1
28.789346933364868,9,5,2,2,s1
28.817890405654907,9,5,2,3,s1
28.894938468933105,9,6,1,3,s1
28.928706645965576,9,6,0,4,s1
28.959567546844482,9,8,14,21,s1
28.98981523513794,9,11,18,28,s1
29.02590560913086,9,14,22,35,s2
29.055180072784424,9,18,29,48,s2
29.08861255645752,9,19,31,54,s2
29.12444281578064,9,20,35,59,s2
29.157487630844116,9,20,35,60,s2
29.184760570526123,9,25,39,76,s3
29.29759645462036,9,27,39,79,s3
29.347623825073242,9,28,41,81,s3
29.37947654724121,9,31,39,87,s3
29.409419059753418,9,33,38,85,s3
29.495938777923584,9,33,36,86,s3
29.526517629623413,9,32,36,80,s3
29.61406636238098,9,31,35,80,s3
29.685440063476562,9,32,34,73,s3
29.71821093559265,9,27,25,52,s2
29.824020862579346,9,26,19,43,s2
29.86732006072998,10,22,9,31,s1
29.90343689918518,10,19,6,25,s1
29.93235993385315,10,17,1,19,s1
29.95858407020569,10,13,1,13,s1
29.98998785018921,10,12,3,9,s1
30.032065391540527,10,9,3,8,s1
30.069787740707397,10,7,4,4,s1
30.101473808288574,10,7,5,2,s1
30.145737886428833,10,6,3,3,s1
30.18623447418213,10,5,5,2,s1
30.222780227661133,10,5,4,2,s1
30.2974214553833,10,5,3,3,s1
30.340614557266235,10,5,2,4,s1
30.460432052612305,10,7,2,11,s1
30.485454320907593,10,11,15,31,s1
30.5113525390625,10,14,21,40,s2
30.564733743667603,10,16,23,46,s2
30.632768630981445,10,17,26,51,s2
30.765827655792236,10,19,29,63,s2
30.794191122055054,10,24,31,76,s3
30.821420192718506,10,29,31,86,s3
30.850196599960327,10,30,32,89,s3
30.90517258644104,10,33,32,87,s3
31.002948999404907,10,34,31,88,s3
31.12466788291931,10,33,30,80,s3
31.15769648551941,10,34,30,70,s3
31.183735847473145,10,32,28,63,s2
31.270147800445557,10,30,28,59,s2
31.3221378326416,10,24,15,37,s2
31.347118854522705,10,22,10,33,
31.405284643173218,11,18,5,24,s1
31.454097986221313,11,13,2,10,s1
31.5112087726593,11,10,5,4,s1
31.587721586227417,11,7,1,3,s1
31.63709545135498,11,5,0,1,s1
31.66263175010681,11,4,0,1,s1
31.698986768722534,11,3,0,0,s1
31.724148988723755,11,2,0,0,s1
31.758307933807373,11,2,0,0,s1
31.81639313697815,11,3,1,2,s1
31.94131112098694,11,3,1,2,s1
31.98997449874878,11,7,18,23,s1
32.036848068237305,11,13,28,40,s2
32.08471918106079,11,17,31,49,s2
32.15582275390625,11,19,31,54,s2
32.198349475860596,11,21,34,61,s2
32.23396682739258,11,24,37,83,s3
32.26054263114929,11,26,39,83,s3
32.33955097198486,11,29,39,83,s3
32.41465401649475,11,30,39,86,s3
32.48606777191162,11,31,37,86,s3
32.52190828323364,11,33,36,82,s3
32.54998469352722,11,33,35,79,s3
32.5769259929657,11,33,33,79,s3
32.6050009727478,11,34,31,76,s3
32.631431341171265,11,35,29,75,s3
32.65643334388733,11,30,25,59,s2
32.690524101257324,11,28,23,53,s2
32.76891279220581,11,28,22,49,s2
32.83468055725098,11,26,19,46,s2
32.95646023750305,11,23,13,36,s2
32.998215198516846,12,14,2,12,s1
33.02478623390198,12,9,3,7,s1
33.05080533027649,12,8,0,5,s1
33.08832263946533,12,6,0,5,s1
33.115705251693726,12,4,0,3,s1
33.14561891555786,12,3,0,3,s1
33.184494495391846,12,3,0,3,s1
33.27366256713867,12,4,0,3,s1
33.39336681365967,12,4,0,5,s1
33.43688082695007,12,5,13,18,s1
33.46667551994324,12,6,18,25,s1
33.50614070892334,12,13,29,51,s2
33.53869271278381,12,15,31,54,s2
33.56632924079895,12,18,30,59,s2
33.61377215385437,12,19,30,66,
33.65310549736023,12,21,33,72,s3
33.69107913970947,12,25,31,84,s3
33.734509229660034,12,27,31,90,s3
33.76965856552124,12,29,31,90,s3
33.840471267700195,12,32,30,89,s3
33.87402153015137,12,33,30,89,s3
33.95796060562134,12,33,29,88,s3
34.01216745376587,12,33,28,86,s3
34.057352781295776,12,33,27,84,s3
34.23252820968628,12,30,25,66,
34.27017402648926,12,26,21,55,s2
34.29721927642822,12,21,9,35,s2
34.33999562263489,13,17,3,29,s1
34.3944787979126,13,14,0,23,s1
34.422680139541626,13,10,1,14,s1
34.49898076057434,13,8,3,10,s1
34.56032609939575,13,6,4,7,s1
34.62443447113037,13,4,2,7,s1
34.66450047492981,13,3,1,6,s1
34.69853973388672,13,3,3,4,s1
34.733986616134644,13,3,3,4,s1
34.768118143081665,13,2,3,4,s1
34.84251117706299,13,3,2,4,s1
34.90343427658081,13,4,2,5,s1
34.93545579910278,13,6,2,11,s1
34.96831226348877,13,8,6,16,s1
35.004908323287964,13,11,11,23,s1
35.036086082458496,13,14,14,30,s1
35.078989028930664,13,16,16,36,s2
35.10697150230408,13,22,28,62,s2
35.15852379798889,13,25,30,66,
35.21566867828369,13,25,31,68,
35.27483630180359,13,30,33,77,s3
35.31327033042908,13,31,35,78,s3
35.34807109832764,13,32,36,80,s3
35.3773877620697,13,34,36,81,s3
35.42122840881348,13,33,36,80,s3
35.56148409843445,13,33,34,79,s3
35.60068917274475,13,38,34,72,s3
35.633357763290405,13,36,33,65,s2
35.66245222091675,13,33,32,60,s2
35.71968984603882,13,31,30,55,s2
35.759748697280884,13,25,18,35,s2
35.78941226005554,13,24,17,35,s2
35.883376359939575,14,21,14,30,s1
35.93795299530029,14,15,0,11,s1
35.97186350822449,14,11,0,6,s1
36.06293845176697,14,9,2,1,s1
36.091954469680786,14,5,0,0,s1
36.162466287612915,14,3,1,0,s1
36.20091652870178,14,3,0,0,s1
36.243600368499756,14,3,0,0,s1
36.32275581359863,14,3,0,0,s1
36.36255097389221,14,3,0,1,s1
36.40795063972473,14,4,3,5,s1
36.455830574035645,14,5,4,8,s1
36.53411364555359,14,9,14,25,s1
36.61672782897949,14,12,19,32,s1
36.64750814437866,14,18,25,57,s2
36.67690658569336,14,20,28,63,s2
36.714818477630615,14,22,29,68,
36.78706955909729,14,23,29,69,
36.90819334983826,14,27,29,80,s3
36.956748723983765,14,30,29,87,s3
37.05660033226013,14,31,28,88,s3
37.10156464576721,14,31,27,84,s3
37.163256883621216,14,32,28,82,s3
37.22594237327576,14,34,27,74,s3
37.25935983657837,14,29,27,64,s2
37.347532987594604,14,28,25,59,s2
37.38981509208679,14,24,22,51,s2
37.416547775268555,14,22,18,46,s2
37.467631816864014,14,19,14,40,s2
37.53572940826416,15,13,0,19,s1
37.67239832878113,15,9,4,10,s1
37.74084520339966,15,4,3,5,s1
37.789610147476196,15,2,3,4,s1
37.81861710548401,15,1,3,3,s1
37.881118297576904,15,1,3,2,s1
37.92252469062805,15,1,2,3,s1
37.94802141189575,15,1,3,4,s1
38.00412106513977,15,6,2,14,s1
38.09544277191162,15,8,5,17,s1
38.1287567615509,15,16,15,40,s2
38.16574430465698,15,20,19,49,s2
38.2563271522522,15,22,22,55,s2
38.355976581573486,15,26,27,80,s3
38.43914031982422,15,28,28,82,s3
38.47190761566162,15,29,30,83,s3
38.56115365028381,15,30,30,85,s3
38.729764223098755,15,30,30,81,s3
38.76765203475952,15,30,27,68,
38.79625201225281,15,29,25,61,s2
38.82520294189453,15,27,25,55,s2
38.86490440368652,15,26,22,51,s2
